date,MACD_Hist,MACD,MACD_Signal
2006-06-16,-0.1428,-1.269,-1.1261
2006-06-19,-0.1494,-1.3129,-1.1635
2006-06-20,-0.1083,-1.2988,-1.1905
2006-06-21,-0.0073,-1.1996,-1.1924
2006-06-22,0.0322,-1.1521,-1.1843
2006-06-23,0.0648,-1.1034,-1.1681
2006-06-26,0.1275,-1.0087,-1.1362
2006-06-27,0.1016,-1.0092,-1.1108
2006-06-28,0.1438,-0.9311,-1.0749
2006-06-29,0.3333,-0.6582,-0.9916
2006-06-30,0.4411,-0.4402,-0.8813
2006-07-03,0.53,-0.2188,-0.7488
2006-07-05,0.5181,-0.1012,-0.6193
2006-07-06,0.5128,0.0217,-0.4911
2006-07-07,0.4341,0.0515,-0.3826
2006-07-10,0.3808,0.0934,-0.2874
2006-07-11,0.3658,0.1699,-0.1959
2006-07-12,0.2522,0.1193,-0.1329
2006-07-13,0.0382,-0.0852,-0.1233
2006-07-14,-0.1275,-0.2827,-0.1552
2006-07-17,-0.2347,-0.4486,-0.2139
2006-07-18,-0.2475,-0.5232,-0.2757
2006-07-19,-0.1302,-0.4385,-0.3083
2006-07-20,-0.1019,-0.4357,-0.3338
2006-07-21,-0.132,-0.4988,-0.3668
2006-07-24,0.0036,-0.3622,-0.3659
2006-07-25,0.1205,-0.2152,-0.3357
2006-07-26,0.2014,-0.084,-0.2854
2006-07-27,0.2364,0.0102,-0.2263
2006-07-28,0.3291,0.1851,-0.144
2006-07-31,0.363,0.3098,-0.0532
2006-08-01,0.3255,0.3536,0.0281
2006-08-02,0.3395,0.4525,0.113
2006-08-03,0.3512,0.552,0.2008
2006-08-04,0.3242,0.6061,0.2819
2006-08-07,0.2718,0.6216,0.3498
2006-08-08,0.187,0.5836,0.3966
2006-08-09,0.0931,0.5129,0.4198
2006-08-10,0.0503,0.4828,0.4324
2006-08-11,-0.006,0.4249,0.4309
2006-08-14,-0.0385,0.3827,0.4213
2006-08-15,0.0362,0.4666,0.4303
2006-08-16,0.1513,0.6195,0.4682
2006-08-17,0.2266,0.7514,0.5248
2006-08-18,0.2992,0.8988,0.5996
2006-08-21,0.2878,0.9594,0.6716
2006-08-22,0.2588,0.995,0.7363
2006-08-23,0.1974,0.983,0.7856
2006-08-24,0.1344,0.9536,0.8192
2006-08-25,0.0906,0.9324,0.8419
2006-08-28,0.0903,0.9547,0.8644
2006-08-29,0.087,0.9732,0.8862
2006-08-30,0.0775,0.983,0.9056
2006-08-31,0.0579,0.9779,0.92
2006-09-01,0.084,1.025,0.941
2006-09-05,0.1033,1.0701,0.9668
2006-09-06,0.0271,1.0008,0.9736
2006-09-07,-0.0692,0.8872,0.9563
2006-09-08,-0.111,0.8176,0.9286
2006-09-11,-0.1316,0.7641,0.8957
2006-09-12,-0.0641,0.8156,0.8797
2006-09-13,0.0074,0.8889,0.8815
2006-09-14,0.0444,0.937,0.8926
2006-09-15,0.0399,0.9425,0.9026
2006-09-18,0.0383,0.9504,0.9122
2006-09-19,0.0059,0.9195,0.9136
2006-09-20,0.0216,0.9406,0.919
2006-09-21,-0.0189,0.8954,0.9143
2006-09-22,-0.0772,0.8178,0.895
2006-09-25,-0.0534,0.8283,0.8816
2006-09-26,0.0265,0.9148,0.8883
2006-09-27,0.0773,0.985,0.9076
2006-09-28,0.0937,1.0247,0.931
2006-09-29,0.0835,1.0354,0.9519
2006-10-02,0.0321,0.992,0.9599
2006-10-03,0.0074,0.9691,0.9618
2006-10-04,0.0823,1.0646,0.9823
2006-10-05,0.1325,1.148,1.0155
2006-10-06,0.137,1.1867,1.0497
2006-10-09,0.1281,1.2098,1.0817
2006-10-10,0.1175,1.2286,1.1111
2006-10-11,0.0843,1.2165,1.1322
2006-10-12,0.1234,1.2865,1.163
2006-10-13,0.1532,1.3546,1.2013
2006-10-16,0.1663,1.4092,1.2429
2006-10-17,0.127,1.4017,1.2747
2006-10-18,0.0956,1.3942,1.2986
2006-10-19,0.0731,1.39,1.3169
2006-10-20,0.0451,1.3732,1.3281
2006-10-23,0.0532,1.3947,1.3414
2006-10-24,0.0695,1.4283,1.3588
2006-10-25,0.0937,1.4759,1.3822
2006-10-26,0.1187,1.5307,1.4119
2006-10-27,0.0598,1.4867,1.4269
2006-10-30,0.0004,1.4274,1.427
2006-10-31,-0.0512,1.363,1.4142
2006-11-01,-0.1531,1.2229,1.3759
2006-11-02,-0.2265,1.0927,1.3193
2006-11-03,-0.2881,0.9592,1.2473
2006-11-06,-0.2246,0.9665,1.1911
2006-11-07,-0.1501,1.0035,1.1536
2006-11-08,-0.0869,1.0449,1.1319
2006-11-09,-0.0997,1.0073,1.1069
2006-11-10,-0.1087,0.9711,1.0798
2006-11-13,-0.0968,0.9588,1.0556
2006-11-14,-0.0275,1.0212,1.0487
2006-11-15,0.0333,1.0903,1.057
2006-11-16,0.083,1.1608,1.0778
2006-11-17,0.1026,1.206,1.1034
2006-11-20,0.1045,1.234,1.1295
2006-11-21,0.0988,1.2531,1.1543
2006-11-22,0.0975,1.2761,1.1786
2006-11-24,0.0444,1.2341,1.1897
2006-11-27,-0.1252,1.0332,1.1584
2006-11-28,-0.1973,0.9118,1.1091
2006-11-29,-0.1496,0.9221,1.0717
2006-11-30,-0.1179,0.9243,1.0422
2006-12-01,-0.1211,0.8909,1.012
2006-12-04,-0.0577,0.9399,0.9975
2006-12-05,0.0149,1.0162,1.0013
2006-12-06,0.0428,1.0548,1.012
2006-12-07,0.0093,1.0236,1.0143
2006-12-08,-0.0048,1.0082,1.0131
2006-12-11,0.0035,1.0174,1.014
2006-12-12,-0.0078,1.0042,1.012
2006-12-13,-0.0141,0.9944,1.0085
2006-12-14,0.0023,1.0113,1.0091
2006-12-15,0.0044,1.0146,1.0102
2006-12-18,-0.0285,0.9745,1.003
2006-12-19,-0.0396,0.9535,0.9931
2006-12-20,-0.0586,0.9199,0.9785
2006-12-21,-0.1096,0.8415,0.9511
2006-12-22,-0.2,0.7011,0.9011
2006-12-26,-0.2014,0.6494,0.8507
2006-12-27,-0.1401,0.6756,0.8157
2006-12-28,-0.121,0.6645,0.7855
2006-12-29,-0.143,0.6068,0.7497
2007-01-03,-0.1765,0.5291,0.7056
2007-01-04,-0.1756,0.4862,0.6617
2007-01-05,-0.2439,0.3568,0.6007
2007-01-08,-0.238,0.3033,0.5412
2007-01-09,-0.2344,0.2483,0.4827
2007-01-10,-0.1942,0.2399,0.4341
2007-01-11,-0.1233,0.28,0.4033
2007-01-12,-0.0071,0.3944,0.4015
2007-01-16,0.0446,0.4572,0.4126
2007-01-17,0.0747,0.506,0.4313
2007-01-18,0.0551,0.5002,0.4451
2007-01-19,0.0537,0.5122,0.4585
2007-01-22,0.0178,0.4807,0.463
2007-01-23,0.0169,0.4841,0.4672
2007-01-24,0.0846,0.5729,0.4883
2007-01-25,0.0103,0.5012,0.4909
2007-01-26,-0.0477,0.4313,0.479
2007-01-29,-0.0929,0.3629,0.4558
2007-01-30,-0.0733,0.3641,0.4374
2007-01-31,0.0001,0.4376,0.4375
2007-02-01,0.097,0.5587,0.4617
2007-02-02,0.1612,0.6632,0.502
2007-02-05,0.191,0.7407,0.5498
2007-02-06,0.1972,0.7962,0.5991
2007-02-07,0.2057,0.8561,0.6505
2007-02-08,0.1821,0.8781,0.696
2007-02-09,0.0826,0.7992,0.7167
2007-02-12,-0.0219,0.6892,0.7112
2007-02-13,-0.0156,0.6917,0.7073
2007-02-14,0.0434,0.7616,0.7181
2007-02-15,0.0837,0.8227,0.7391
2007-02-16,0.0933,0.8557,0.7624
2007-02-20,0.1073,0.8966,0.7892
2007-02-21,0.0994,0.9135,0.8141
2007-02-22,0.0749,0.9077,0.8328
2007-02-23,0.0115,0.8472,0.8357
2007-02-26,-0.0447,0.7799,0.8245
2007-02-27,-0.4469,0.2659,0.7128
2007-02-28,-0.5908,-0.0258,0.5651
2007-03-01,-0.682,-0.2875,0.3946
2007-03-02,-0.8245,-0.636,0.1885
2007-03-05,-0.9565,-1.0071,-0.0507
2007-03-06,-0.8386,-1.099,-0.2603
2007-03-07,-0.7274,-1.1695,-0.4422
2007-03-08,-0.5402,-1.1174,-0.5772
2007-03-09,-0.3867,-1.0606,-0.6739
2007-03-12,-0.2507,-0.9873,-0.7366
2007-03-13,-0.3205,-1.1371,-0.8167
2007-03-14,-0.2742,-1.1594,-0.8852
2007-03-15,-0.2464,-1.1932,-0.9468
2007-03-16,-0.2316,-1.2364,-1.0047
2007-03-19,-0.0945,-1.1229,-1.0284
2007-03-20,0.0549,-0.9598,-1.0147
2007-03-21,0.303,-0.636,-0.9389
2007-03-22,0.4441,-0.3838,-0.8279
2007-03-23,0.5302,-0.1651,-0.6953
2007-03-26,0.5507,-0.007,-0.5577
2007-03-27,0.518,0.0898,-0.4282
2007-03-28,0.4079,0.0816,-0.3262
2007-03-29,0.33,0.0863,-0.2437
2007-03-30,0.2681,0.0914,-0.1767
2007-04-02,0.227,0.107,-0.1199
2007-04-03,0.2881,0.2402,-0.0479
2007-04-04,0.3219,0.3545,0.0326
2007-04-05,0.3509,0.4711,0.1203
2007-04-09,0.3623,0.5731,0.2108
2007-04-10,0.3593,0.66,0.3007
2007-04-11,0.2983,0.6735,0.3752
2007-04-12,0.2818,0.7275,0.4457
2007-04-13,0.2948,0.8141,0.5194
2007-04-16,0.3708,0.9828,0.6121
2007-04-17,0.4183,1.1349,0.7166
2007-04-18,0.4311,1.2555,0.8244
2007-04-19,0.4064,1.3324,0.926
2007-04-20,0.4499,1.4884,1.0385
2007-04-23,0.4084,1.549,1.1406
2007-04-24,0.3544,1.5836,1.2292
2007-04-25,0.3776,1.7012,1.3236
2007-04-26,0.3711,1.7875,1.4164
2007-04-27,0.327,1.8251,1.4981
2007-04-30,0.1894,1.7349,1.5455
2007-05-01,0.1034,1.6748,1.5713
2007-05-02,0.0853,1.6779,1.5927
2007-05-03,0.1066,1.7259,1.6193
2007-05-04,0.136,1.7894,1.6533
2007-05-07,0.1342,1.821,1.6869
2007-05-08,0.0978,1.8091,1.7113
2007-05-09,0.0805,1.8119,1.7314
2007-05-10,-0.0512,1.6674,1.7186
2007-05-11,-0.0651,1.6373,1.7024
2007-05-14,-0.1069,1.5687,1.6756
2007-05-15,-0.1403,1.5003,1.6406
2007-05-16,-0.103,1.5118,1.6148
2007-05-17,-0.1082,1.4796,1.5878
2007-05-18,-0.036,1.5428,1.5788
2007-05-21,-0.0083,1.5684,1.5767
2007-05-22,-0.0126,1.561,1.5736
2007-05-23,-0.0277,1.539,1.5666
2007-05-24,-0.138,1.3941,1.5321
2007-05-25,-0.1737,1.315,1.4887
2007-05-29,-0.1655,1.2819,1.4473
2007-05-30,-0.0857,1.3403,1.4259
2007-05-31,-0.0544,1.358,1.4123
2007-06-01,0.0037,1.417,1.4133
2007-06-04,0.0283,1.4487,1.4203
2007-06-05,-0.0096,1.4083,1.4179
2007-06-06,-0.1511,1.229,1.3802
2007-06-07,-0.4193,0.856,1.2753
2007-06-08,-0.4533,0.7087,1.162
2007-06-11,-0.4448,0.606,1.0508
2007-06-12,-0.531,0.387,0.918
2007-06-13,-0.4227,0.3897,0.8124
2007-06-14,-0.2781,0.4647,0.7428
2007-06-15,-0.1663,0.535,0.7013
2007-06-18,-0.1054,0.5696,0.6749
2007-06-19,-0.0435,0.6205,0.6641
2007-06-20,-0.0801,0.564,0.644
2007-06-21,-0.1155,0.4997,0.6152
2007-06-22,-0.2285,0.3296,0.5581
2007-06-25,-0.3384,0.1351,0.4735
2007-06-26,-0.4921,-0.1417,0.3504
2007-06-27,-0.4312,-0.1886,0.2426
2007-06-28,-0.3739,-0.2247,0.1492
2007-06-29,-0.3166,-0.2466,0.07
2007-07-02,-0.1779,-0.1523,0.0255
2007-07-03,-0.0468,-0.0329,0.0139
2007-07-05,0.0275,0.0483,0.0207
2007-07-06,0.1235,0.1751,0.0516
2007-07-09,0.178,0.2741,0.0961
2007-07-10,0.0692,0.1826,0.1134
2007-07-11,0.0647,0.1942,0.1296
2007-07-12,0.2104,0.3926,0.1822
2007-07-13,0.3184,0.5802,0.2618
2007-07-16,0.3657,0.719,0.3532
2007-07-17,0.3679,0.8131,0.4452
2007-07-18,0.3281,0.8553,0.5272
2007-07-19,0.3194,0.9264,0.6071
2007-07-20,0.1915,0.8464,0.6549
2007-07-23,0.1253,0.8115,0.6862
2007-07-24,-0.0994,0.5619,0.6614
2007-07-25,-0.2213,0.3847,0.606
2007-07-26,-0.5207,-0.0449,0.4759
2007-07-27,-0.8711,-0.6131,0.2581
2007-07-30,-0.9026,-0.8702,0.0324
2007-07-31,-0.9812,-1.1941,-0.2129
2007-08-01,-0.9318,-1.3777,-0.4458
2007-08-02,-0.7733,-1.4124,-0.6392
2007-08-03,-0.8701,-1.7267,-0.8567
2007-08-06,-0.7235,-1.761,-1.0375
2007-08-07,-0.4847,-1.6434,-1.1587
2007-08-08,-0.1676,-1.3682,-1.2006
2007-08-09,-0.2324,-1.4911,-1.2587
2007-08-10,-0.2928,-1.6247,-1.3319
2007-08-13,-0.27,-1.6694,-1.3994
2007-08-14,-0.3704,-1.8625,-1.492
2007-08-15,-0.5261,-2.1497,-1.6236
2007-08-16,-0.5136,-2.2656,-1.752
2007-08-17,-0.2964,-2.1224,-1.8261
2007-08-20,-0.1325,-1.9917,-1.8592
2007-08-21,0.0127,-1.8434,-1.856
2007-08-22,0.2296,-1.569,-1.7986
2007-08-23,0.3617,-1.3465,-1.7082
2007-08-24,0.5566,-1.0124,-1.569
2007-08-27,0.5758,-0.8492,-1.4251
2007-08-28,0.3645,-0.9694,-1.3339
2007-08-29,0.4051,-0.8275,-1.2326
2007-08-30,0.3957,-0.738,-1.1337
2007-08-31,0.4713,-0.5446,-1.0159
2007-09-04,0.5983,-0.2681,-0.8663
2007-09-05,0.5721,-0.1512,-0.7233
2007-09-06,0.554,-0.0308,-0.5848
2007-09-07,0.3875,-0.1005,-0.488
2007-09-10,0.2494,-0.1763,-0.4256
2007-09-11,0.2621,-0.098,-0.3601
2007-09-12,0.2839,-0.0053,-0.2891
2007-09-13,0.3516,0.1504,-0.2012
2007-09-14,0.3769,0.2699,-0.107
2007-09-17,0.3229,0.2966,-0.0263
2007-09-18,0.5506,0.6619,0.1114
2007-09-19,0.7209,1.0124,0.2916
2007-09-20,0.7182,1.1894,0.4711
2007-09-21,0.6548,1.2897,0.6348
2007-09-24,0.5571,1.3312,0.7741
2007-09-25,0.4405,1.3247,0.8842
2007-09-26,0.3873,1.3683,0.9811
2007-09-27,0.3821,1.4587,1.0766
2007-09-28,0.3165,1.4722,1.1557
2007-10-01,0.358,1.6032,1.2452
2007-10-02,0.3405,1.6708,1.3303
2007-10-03,0.2797,1.68,1.4002
2007-10-04,0.2296,1.6872,1.4576
2007-10-05,0.2896,1.8196,1.53
2007-10-08,0.2451,1.8364,1.5913
2007-10-09,0.283,1.9451,1.662
2007-10-10,0.2602,1.9873,1.7271
2007-10-11,0.1687,1.938,1.7693
2007-10-12,0.1412,1.9458,1.8046
2007-10-15,0.0159,1.8245,1.8086
2007-10-16,-0.1585,1.6105,1.7689
2007-10-17,-0.2456,1.462,1.7075
2007-10-18,-0.3386,1.2843,1.6229
2007-10-19,-0.6505,0.8098,1.4603
2007-10-22,-0.7697,0.4982,1.2679
2007-10-23,-0.7377,0.3457,1.0834
2007-10-24,-0.7068,0.1999,0.9067
2007-10-25,-0.6356,0.1122,0.7478
2007-10-26,-0.4509,0.1841,0.6351
2007-10-29,-0.2848,0.2791,0.5639
2007-10-30,-0.2391,0.265,0.5041
2007-10-31,-0.1011,0.3777,0.4788
2007-11-01,-0.2447,0.173,0.4176
2007-11-02,-0.3148,0.0241,0.3389
2007-11-05,-0.4187,-0.1845,0.2343
2007-11-06,-0.3351,-0.1847,0.1505
2007-11-07,-0.532,-0.5146,0.0175
2007-11-08,-0.6756,-0.827,-0.1514
2007-11-09,-0.8577,-1.2235,-0.3658
2007-11-12,-1.0154,-1.6351,-0.6197
2007-11-13,-0.7759,-1.5895,-0.8137
2007-11-14,-0.6038,-1.5684,-0.9646
2007-11-15,-0.5914,-1.7039,-1.1125
2007-11-16,-0.5266,-1.7707,-1.2441
2007-11-19,-0.5765,-1.9648,-1.3882
2007-11-20,-0.5088,-2.0243,-1.5155
2007-11-21,-0.6148,-2.2839,-1.6691
2007-11-23,-0.4774,-2.2659,-1.7885
2007-11-26,-0.5529,-2.4796,-1.9267
2007-11-27,-0.4503,-2.4896,-2.0393
2007-11-28,-0.0528,-2.1052,-2.0525
2007-11-29,0.2211,-1.7762,-1.9972
2007-11-30,0.4938,-1.38,-1.8738
2007-12-03,0.5933,-1.1321,-1.7254
2007-12-04,0.5561,-1.0303,-1.5864
2007-12-05,0.6745,-0.7433,-1.4178
2007-12-06,0.8622,-0.3401,-1.2022
2007-12-07,0.9437,-0.0227,-0.9663
2007-12-10,1.0287,0.3196,-0.7091
2007-12-11,0.7685,0.2515,-0.517
2007-12-12,0.663,0.3117,-0.3513
2007-12-13,0.5455,0.3306,-0.2149
2007-12-14,0.3246,0.1908,-0.1338
2007-12-17,0.0363,-0.0883,-0.1247
2007-12-18,-0.0934,-0.2414,-0.148
2007-12-19,-0.1685,-0.3586,-0.1901
2007-12-20,-0.1463,-0.373,-0.2267
2007-12-21,-0.0377,-0.2739,-0.2361
2007-12-24,0.1046,-0.1054,-0.21
2007-12-26,0.2107,0.0534,-0.1573
2007-12-27,0.1476,0.0272,-0.1204
2007-12-28,0.0778,-0.0231,-0.101
2007-12-31,-0.0387,-0.1493,-0.1106
2008-01-02,-0.1903,-0.3485,-0.1582
2008-01-03,-0.2784,-0.5062,-0.2278
2008-01-04,-0.5435,-0.9072,-0.3637
2008-01-07,-0.6855,-1.2206,-0.5351
2008-01-08,-0.8792,-1.6341,-0.7549
2008-01-09,-0.8545,-1.823,-0.9685
2008-01-10,-0.7266,-1.8768,-1.1502
2008-01-11,-0.6707,-1.9885,-1.3178
2008-01-14,-0.5163,-1.9632,-1.4469
2008-01-15,-0.5778,-2.1692,-1.5914
2008-01-16,-0.6475,-2.4007,-1.7532
2008-01-17,-0.8678,-2.8379,-1.9702
2008-01-18,-1.0298,-3.2574,-2.2276
2008-01-22,-1.1426,-3.6559,-2.5133
2008-01-23,-0.9301,-3.6759,-2.7458
2008-01-24,-0.651,-3.5596,-2.9086
2008-01-25,-0.5399,-3.5834,-3.0435
2008-01-28,-0.2738,-3.3858,-3.112
2008-01-29,-0.0215,-3.1389,-3.1174
2008-01-30,0.1023,-2.9894,-3.0918
2008-01-31,0.3598,-2.6421,-3.0018
2008-02-01,0.6707,-2.1635,-2.8342
2008-02-04,0.7439,-1.9043,-2.6482
2008-02-05,0.5395,-1.9739,-2.5133
2008-02-06,0.337,-2.092,-2.4291
2008-02-07,0.2708,-2.0906,-2.3614
2008-02-08,0.1817,-2.1342,-2.3159
2008-02-11,0.1809,-2.0898,-2.2707
2008-02-12,0.2707,-1.9323,-2.203
2008-02-13,0.421,-1.6768,-2.0978
2008-02-14,0.4356,-1.5533,-1.9889
2008-02-15,0.4382,-1.4412,-1.8793
2008-02-19,0.4582,-1.3066,-1.7648
2008-02-20,0.4884,-1.1543,-1.6427
2008-02-21,0.4245,-1.112,-1.5366
2008-02-22,0.4292,-1.0,-1.4293
2008-02-25,0.5318,-0.7645,-1.2963
2008-02-26,0.6458,-0.489,-1.1348
2008-02-27,0.6848,-0.2788,-0.9636
2008-02-28,0.596,-0.2186,-0.8146
2008-02-29,0.3219,-0.4123,-0.7342
2008-03-03,0.1194,-0.5849,-0.7043
2008-03-04,-0.0398,-0.7541,-0.7143
2008-03-05,-0.0774,-0.8111,-0.7336
2008-03-06,-0.267,-1.0674,-0.8004
2008-03-07,-0.4507,-1.3638,-0.9131
2008-03-10,-0.6431,-1.7169,-1.0738
2008-03-11,-0.4265,-1.607,-1.1805
2008-03-12,-0.3368,-1.6015,-1.2647
2008-03-13,-0.2329,-1.5558,-1.3229
2008-03-14,-0.2737,-1.665,-1.3913
2008-03-17,-0.3558,-1.8361,-1.4803
2008-03-18,-0.035,-1.5241,-1.489
2008-03-19,-0.0298,-1.5262,-1.4965
2008-03-20,0.1011,-1.3702,-1.4712
2008-03-24,0.3596,-1.0217,-1.3813
2008-03-25,0.5238,-0.7266,-1.2504
2008-03-26,0.5053,-0.6188,-1.1241
2008-03-27,0.4506,-0.5608,-1.0114
2008-03-28,0.3209,-0.6102,-0.9312
2008-03-31,0.2607,-0.6053,-0.866
2008-04-01,0.5132,-0.2244,-0.7377
2008-04-02,0.6571,0.0837,-0.5734
2008-04-03,0.7398,0.3513,-0.3885
2008-04-04,0.7468,0.545,-0.2018
2008-04-07,0.7183,0.6961,-0.0222
2008-04-08,0.6541,0.7954,0.1413
2008-04-09,0.5151,0.7852,0.2701
2008-04-10,0.4106,0.7834,0.3727
2008-04-11,0.1517,0.5624,0.4107
2008-04-14,-0.0509,0.347,0.3979
2008-04-15,-0.1592,0.199,0.3582
2008-04-16,0.0085,0.3688,0.3603
2008-04-17,0.1226,0.5135,0.3909
2008-04-18,0.2754,0.7351,0.4598
2008-04-21,0.357,0.906,0.549
2008-04-22,0.3455,0.9809,0.6354
2008-04-23,0.3003,1.0108,0.7105
2008-04-24,0.2881,1.0706,0.7825
2008-04-25,0.3399,1.2073,0.8675
2008-04-28,0.3485,1.3031,0.9546
2008-04-29,0.2919,1.3194,1.0276
2008-04-30,0.1794,1.2518,1.0724
2008-05-01,0.2722,1.4126,1.1405
2008-05-02,0.3306,1.5537,1.2231
2008-05-05,0.2953,1.5922,1.2969
2008-05-06,0.3238,1.7016,1.3779
2008-05-07,0.1506,1.5661,1.4155
2008-05-08,0.0021,1.4182,1.416
2008-05-09,-0.1244,1.2606,1.385
2008-05-12,-0.1102,1.2472,1.3574
2008-05-13,-0.1067,1.224,1.3307
2008-05-14,-0.0925,1.2151,1.3076
2008-05-15,0.0217,1.3347,1.313
2008-05-16,0.0884,1.4235,1.3351
2008-05-19,0.1383,1.508,1.3697
2008-05-20,0.0758,1.4645,1.3886
2008-05-21,-0.1331,1.2222,1.3554
2008-05-22,-0.2682,1.0201,1.2883
2008-05-23,-0.4699,0.7009,1.1708
2008-05-27,-0.5173,0.5243,1.0415
2008-05-28,-0.4885,0.4309,0.9194
2008-05-29,-0.4085,0.4087,0.8173
2008-05-30,-0.3221,0.4146,0.7367
2008-06-02,-0.3503,0.2988,0.6491
2008-06-03,-0.4073,0.14,0.5473
2008-06-04,-0.4311,0.0085,0.4396
2008-06-05,-0.2512,0.1255,0.3767
2008-06-06,-0.4153,-0.1424,0.2729
2008-06-09,-0.4779,-0.3244,0.1534
2008-06-10,-0.5368,-0.5175,0.0193
2008-06-11,-0.6734,-0.8225,-0.1491
2008-06-12,-0.6898,-1.0113,-0.3215
2008-06-13,-0.5525,-1.0122,-0.4597
2008-06-16,-0.4282,-0.9949,-0.5667
2008-06-17,-0.3648,-1.0227,-0.6579
2008-06-18,-0.3842,-1.1381,-0.754
2008-06-19,-0.3584,-1.202,-0.8436
2008-06-20,-0.4971,-1.4649,-0.9678
2008-06-23,-0.5574,-1.6646,-1.1072
2008-06-24,-0.5725,-1.8228,-1.2503
2008-06-25,-0.501,-1.8765,-1.3755
2008-06-26,-0.6458,-2.1828,-1.537
2008-06-27,-0.7334,-2.4537,-1.7203
2008-06-30,-0.7054,-2.6021,-1.8967
2008-07-01,-0.6081,-2.6568,-2.0487
2008-07-02,-0.637,-2.8449,-2.208
2008-07-03,-0.5932,-2.9495,-2.3563
2008-07-07,-0.5956,-3.1007,-2.5052
2008-07-08,-0.4013,-3.0068,-2.6055
2008-07-09,-0.3911,-3.0943,-2.7032
2008-07-10,-0.307,-3.087,-2.78
2008-07-11,-0.306,-3.1625,-2.8565
2008-07-14,-0.3348,-3.275,-2.9402
2008-07-15,-0.4189,-3.4638,-3.0449
2008-07-16,-0.2323,-3.3354,-3.103
2008-07-17,0.0042,-3.0978,-3.102
2008-07-18,0.2303,-2.8141,-3.0444
2008-07-21,0.3921,-2.5542,-2.9464
2008-07-22,0.5912,-2.2074,-2.7986
2008-07-23,0.7545,-1.8555,-2.61
2008-07-24,0.6713,-1.7709,-2.4421
2008-07-25,0.6043,-1.6867,-2.2911
2008-07-28,0.4341,-1.7484,-2.1825
2008-07-29,0.4931,-1.5662,-2.0593
2008-07-30,0.6666,-1.2261,-1.8926
2008-07-31,0.6491,-1.0812,-1.7303
2008-08-01,0.5771,-1.0089,-1.5861
2008-08-04,0.4416,-1.0341,-1.4757
2008-08-05,0.562,-0.7732,-1.3352
2008-08-06,0.6565,-0.5145,-1.171
2008-08-07,0.5695,-0.4591,-1.0286
2008-08-08,0.6483,-0.2182,-0.8666
2008-08-11,0.7533,0.0751,-0.6782
2008-08-12,0.699,0.1955,-0.5035
2008-08-13,0.5889,0.2327,-0.3562
2008-08-14,0.5516,0.3333,-0.2183
2008-08-15,0.5415,0.4585,-0.083
2008-08-18,0.3959,0.4119,0.016
2008-08-19,0.1924,0.2565,0.0641
2008-08-20,0.0925,0.1798,0.0872
2008-08-21,0.0364,0.1327,0.0963
2008-08-22,0.1063,0.2292,0.1229
2008-08-25,-0.0187,0.0995,0.1182
2008-08-26,-0.0652,0.0367,0.1019
2008-08-27,-0.0249,0.0708,0.0957
2008-08-28,0.1042,0.226,0.1218
2008-08-29,0.086,0.2293,0.1433
2008-09-02,0.026,0.1758,0.1498
2008-09-03,-0.0207,0.1239,0.1446
2008-09-04,-0.2965,-0.226,0.0705
2008-09-05,-0.4277,-0.4642,-0.0365
2008-09-08,-0.3225,-0.4396,-0.1171
2008-09-09,-0.4862,-0.7249,-0.2386
2008-09-10,-0.5242,-0.8939,-0.3697
2008-09-11,-0.3997,-0.8693,-0.4696
2008-09-12,-0.2581,-0.7923,-0.5341
2008-09-15,-0.5467,-1.2175,-0.6708
2008-09-16,-0.5658,-1.378,-0.8122
2008-09-17,-0.8782,-1.91,-1.0318
2008-09-18,-0.7966,-2.0275,-1.2309
2008-09-19,-0.4175,-1.7528,-1.3353
2008-09-22,-0.3595,-1.7846,-1.4252
2008-09-23,-0.4598,-1.9999,-1.5401
2008-09-24,-0.457,-2.1114,-1.6544
2008-09-25,-0.2989,-2.028,-1.7291
2008-09-26,-0.1562,-1.9243,-1.7681
2008-09-29,-0.6461,-2.5758,-1.9297
2008-09-30,-0.6018,-2.682,-2.0801
2008-10-01,-0.5255,-2.737,-2.2115
2008-10-02,-0.7024,-3.0895,-2.3871
2008-10-03,-0.8626,-3.4653,-2.6027
2008-10-06,-1.2341,-4.1454,-2.9113
2008-10-07,-1.6713,-5.0004,-3.3291
2008-10-08,-1.9964,-5.8246,-3.8282
2008-10-09,-2.487,-6.9369,-4.4499
2008-10-10,-2.7575,-7.8968,-5.1393
2008-10-13,-1.9443,-7.5697,-5.6254
2008-10-14,-1.3689,-7.3365,-5.9676
2008-10-15,-1.4979,-7.84,-6.3421
2008-10-16,-1.2094,-7.8539,-6.6444
2008-10-17,-0.9404,-7.82,-6.8796
2008-10-20,-0.3018,-7.2567,-6.955
2008-10-21,-0.006,-6.9625,-6.9565
2008-10-22,-0.106,-7.089,-6.983
2008-10-23,-0.0299,-7.0204,-6.9905
2008-10-24,-0.2117,-7.2552,-7.0434
2008-10-27,-0.4559,-7.6133,-7.1574
2008-10-28,0.1248,-7.0014,-7.1262
2008-10-29,0.4929,-6.51,-7.003
2008-10-30,0.9627,-5.7996,-6.7623
2008-10-31,1.3085,-5.1266,-6.4352
2008-11-03,1.5364,-4.5146,-6.0511
2008-11-04,1.867,-3.7172,-5.5843
2008-11-05,1.7465,-3.4012,-5.1477
2008-11-06,1.2887,-3.5367,-4.8255
2008-11-07,1.1723,-3.3602,-4.5324
